building_id,proba_grado_correcto
490900,0.2003292281542973
543611,0.031083425408580445
94919,0.2307951197270805
968490,0.2746252116415841
80657,0.4276626654008626
605778,0.25653250268822403
125708,0.44185337185270057
190811,0.2701722524005168
13117,0.399226908506781
923805,0.3213842215692975
303516,0.3867704655253997
909642,0.09564842421899833
533189,0.13346567357363326
494549,0.3249287636567513
582556,0.15756635074470576
981687,0.1305998311454865
444343,0.1843300708908329
269301,0.4708725076050782
500400,0.0
997198,0.3538466821191163
136691,0.0
417405,0.4984144532340766
462288,0.4665992513760322
946307,0.3873402616295245
529159,0.4658114846309744
12244,0.32847169105989443
105015,0.0
822616,0.4095918531402042
541914,0.4547771727512841
934906,0.08102052644969855
267571,0.4631560683244298
964602,0.18865795926358386
242348,0.31599035921094604
540203,0.4727603370764037
776378,0.4059633137014039
595723,0.01745785594739953
663818,0.051941858887546884
233302,0.3183008376156375
291907,0.24281144953910455
136211,0.2765929895471004
129374,0.4220216149112028
67924,0.1898985183437382
795384,0.3842699159080164
409810,0.4311580347376778
129329,0.14133612560530867
487092,0.0
57452,0.3991183064026115
166539,0.4057331475710802
563910,0.33022960412886604
635016,0.425651769891873
244988,0.2086860901474344
427709,0.4572860933383683
175295,0.348168620329155
859422,0.1596592560551595
906214,0.4374507199628182
741214,0.16769751766148175
942960,0.0431096674741165
31055,0.4004414910665665
148451,0.3570876690759292
161527,0.0
646352,0.24840038061657999
815262,0.0
787189,0.4961230688500165
490652,0.28408563149210875
492403,0.0
367619,0.0
215109,0.4773721241190565
328332,0.32858566693289354
473895,0.33437054623030565
825533,0.4598824712253409
589324,0.3800922448369793
973265,0.0
664432,0.2538322074747585
173762,0.041120359822919166
369214,0.3263341547459219
529772,0.0
68229,0.21665952857806384
926021,0.4939866204982928
311145,0.17194593446014256
518151,0.07118190004810761
765944,0.2391074037443317
898068,0.488119095334093
967362,0.3336752797092843
463847,0.267301491906243
480129,0.27564793352693656
595523,0.3069823074964649
622401,0.4439567209010666
904666,0.20062048033087146
1007467,0.2112203251759805
774429,0.20530180583751484
847949,0.2957703573264356
115558,0.23859277744879814
91858,0.4904454927489126
343802,0.4694433845455539
329002,0.4211303601232078
800427,0.11299067916295738
60798,0.4267731504227022
807983,0.1951902158269473
313837,0.0
741842,0.0
403410,0.0
650298,0.25130634878177105
276625,0.3903622458414141
1008763,0.0
720228,0.1975005950091844
251708,0.4950569222641287
328631,0.4245816561653704
411669,0.18791766302091864
762070,0.0
716979,0.3635602916430501
545037,0.0
663516,0.2608290501238046
785085,0.2521495438074341
922942,0.0
122280,0.4492380382154245
656357,0.4947472432341287
197467,0.3733357930772615
75895,0.12395050167135685
379477,0.2936768074687451
687113,0.0
844519,0.0
889969,0.3420370490941008
317475,0.0
42812,0.0
11313,0.39358587335249895
987842,0.0
569645,0.3073280369080669
869978,0.29863071953441184
849250,0.22339777196356675
731257,0.3196022636621514
88913,0.3666663327817605
928536,0.4863551024441351
527991,0.2525840096862497
1046978,0.2521659570343787
336809,0.3495353631507969
274193,0.0
921324,0.31362916372578425
63610,0.3166159994646322
157383,0.187150988790386
447972,0.028031862385272163
742079,0.0
507254,0.4508388406600161
362091,0.2834790899439443
226931,0.39938559766465576
208996,0.2685508072722623
589990,0.24031686804154806
342985,0.4940137433549464
7560,0.3333333333333333
122729,0.0
310676,0.3316237474027261
86205,0.3526207025054099
1025820,0.4298079771346714
427132,0.4539452877273444
451672,0.0
929608,0.5
794510,0.1029826323975166
163414,0.234010969187122
27968,0.0
106726,0.3176884566236201
1051637,0.4429585150109841
234975,0.0
82194,0.32648889299802303
956028,0.08348765985327443
554614,0.3258860840506429
299992,0.11515136828392347
852246,0.3798542542193292
365932,0.057039104866491885
629375,0.2957663126638284
22246,0.07237520017649463
214556,0.04184676767427796
238947,0.13573137712427244
612234,0.03983503109123958
921185,0.0
1004508,0.3126276684122941
581652,0.0
586012,0.37215355558616897
759782,0.5
1010475,0.0
493441,0.39858464682693145
58279,0.13981481355239894
135264,0.0
750435,0.13595091761220052
789142,0.3246080195732908
223074,0.3150830703701217
797271,0.27668566058367305
93094,0.40765349217613184
225588,0.4306201752084363
781193,0.39239297811116813
34734,0.4615991745475314
814816,0.04704939359712018
72972,0.20731778520160551
158670,0.0
673536,0.3501097284851723
180268,0.056625166462847036
21734,0.06413571403704743
284450,0.25972377956043124
503057,0.1645271649872448
205052,0.5
647922,0.05294089678544371
970682,0.4609884578933746
616109,0.4699133574377653
127821,0.3204124832828088
174065,0.0
729464,0.0
868602,0.10620041244376438
497500,0.0
273889,0.0
777189,0.4385615240644791
34567,0.2852225630757449
409798,0.38217601997001455
841894,0.0
658562,0.19265728552293576
448660,0.28528227235412873
290396,0.2460833249196529
89951,0.23935044923590104
72463,0.19996555619068648
594351,0.3685947157423707
46928,0.4154189357464797
649607,0.3220364524752896
732438,0.4394737450692721
266271,0.2820547625807466
701691,0.04982925904125863
724773,0.33485198314224074
843811,0.3744044799888104
230830,0.30705916362617186
256319,0.23676123670682964
941974,0.4396501047096165
555475,0.39036569799392107
225837,0.3323441692412717
472365,0.2853070781626605
224646,0.35952859562678224
998931,0.4778592786440777
222436,0.3659080255188173
453010,0.0
510793,0.0
183697,0.07934421851717335
529549,0.4518516527832524
950460,0.0
272191,0.2561919221792523
857371,0.06895028865687228
375961,0.12365501173355092
87754,0.1816091208553048
375681,0.09891155630413972
853113,0.28830259597245017
758295,0.4489245899783019
278128,0.3765936950433277
507051,0.3072807876805611
319062,0.4898296302991208
757108,0.1929612119973878
946273,0.5
82407,0.2558582472316493
109628,0.15186717550443155
3649,0.19505640961224266
662794,0.2267725397280005
119197,0.0921421891625674
670013,0.0
711395,0.4923468346555381
708174,0.49810401514098296
108570,0.252602968604163
61312,0.329936480495175
385326,0.3058115588367357
989049,0.4956572089451696
463287,0.4893654529491012
687218,0.4449096245815943
518269,0.1368256147875675
990504,0.3010896882917333
310184,0.4037736509351518
187035,0.40805690861784105
390096,0.0
870343,0.1049250086222007
413813,0.3177036572635057
608692,0.2517333593648584
459541,0.0
294579,0.4128926487348582
543757,0.3380249226426612
59678,0.21456709570235075
231931,0.036231967634088334
118985,0.3903990406949235
531503,0.10228293543903272
275201,0.0
937676,0.165303754986387
265546,0.0
616060,0.14295042676720165
802890,0.22825392004833275
970132,0.3987449310709367
929092,0.0
444638,0.23166041966702414
410201,0.06595532069769625
420346,0.3980233098467679
193794,0.0
1023425,0.3997652995021747
940100,0.41785789513951777
675298,0.3734794246195761
251039,0.039161625976266254
259490,0.08063853762503591
170188,0.3626496982431424
824627,0.3474155246353289
483665,0.4248215995685299
872774,0.2734203464733187
859392,0.3362149989835245
440010,0.33800165899657625
774106,0.2969750379858187
34363,0.3922354826358384
238019,0.4850150586644683
790813,0.3180062190746235
397397,0.4938731530509478
594969,0.21266629493529302
63821,0.4840276773047938
170820,0.0
994523,0.0
745173,0.4190076080718952
356992,0.3067312901821325
57823,0.1222148994401831
42115,0.3745599685125537
142528,0.0
32549,0.3114324274507322
844441,0.09732273190662813
39232,0.1849163767482306
322228,0.2022929387708393
102948,0.3989022866326176
656610,0.0
902814,0.3130343517176598
747882,0.19317048706159587
533900,0.38539796233129614
798445,0.4194637886633665
392310,0.2614100584170512
847054,0.019274204819704988
802427,0.22677165764340115
896447,0.28799084055308755
29491,0.3157507918886431
245800,0.0916628169766967
1024354,0.252435181001371
211,0.0
386871,0.4382034906806806
968893,0.4452741609352895
184968,0.11930365113049657
474006,0.17581232732167498
448445,0.4527950001198118
164864,0.23655924026905306
961118,0.4367191700453734
311968,0.0
1033219,0.3617033721774168
115790,0.4855126717168653
802114,0.08738495651215916
523172,0.07251183870618261
531813,0.4657371325239346
765561,0.2431501174422289
875980,0.0
787083,0.4129616342341104
460055,0.2823562010513883
573022,0.0
223600,0.29499254068599845
606630,0.037132539686254684
142030,0.4689035737550459
262009,0.4093937403199442
248198,0.3163388360630008
192717,0.3669493218184582
932801,0.36204488960777
682017,0.1804033435940427
45281,0.3549297514038062
350196,0.32437266515902663
1013648,0.096462463251104
422539,0.1406197690781948
93290,0.4904945624764601
660146,0.17692494863095734
484075,0.29203076867087985
552847,0.24996133454770456
1041417,0.3226949548041749
537873,0.034799131621564665
407665,0.005389505546108181
796269,0.3384385065372359
293959,0.21244784723464946
21709,0.0
922724,0.4638287737524359
290515,0.4698080376368594
335355,0.33494260083472643
246101,0.4924681976221483
704184,0.0
669903,0.2924308350638969
421790,0.3865467076196962
813823,0.4944431739273536
654722,0.4547670395587486
730071,0.3562928635538395
846260,0.0
840232,0.2147807782431688
390727,0.33599999281095216
493034,0.4329913226048833
113903,0.4773457574526637
753478,0.0
904272,0.0
29673,0.08142967426912229
574231,0.14697260888092414
643506,0.21194219012202745
594432,0.0
589852,0.43183828252854295
404060,0.2539647676174103
283570,0.03187803185705428
153420,0.5
451255,0.4941324756187114
721188,0.4493758587624666
1025352,0.3327929481967864
897067,0.04277827854754463
412725,0.4175473723991103
229685,0.09375211050698506
219207,0.321596134517576
834996,0.1462081950895416
26745,0.08364309340098226
257905,0.267995138812079
937716,0.37667178650100863
367354,0.20035845743465985
513915,0.0
556342,0.3872272356736792
631188,0.03246069338979418
260897,0.08853719052165103
642396,0.11470507210808112
386774,0.423350218597361
341593,0.1324924395365259
421957,0.21664953897938535
285082,0.4143099125119208
926292,0.44352701805137296
635767,0.17927491215881608
266975,0.0
83273,0.4709503772434723
576908,0.3200380187378765
332501,0.0
531164,0.3935179590800869
778539,0.0
351613,0.4355914336200428
316051,0.24319972048466176
891862,0.0
38530,0.2552610811885109
292614,0.05533944338532234
546507,0.13822252601524995
991839,0.0
509290,0.07702414382363322
951788,0.17242940233606627
720331,0.26040403588230004
239090,0.4211530881160779
274340,0.0
723958,0.14644970797273438
90914,0.4326738493299892
601774,0.0
363342,0.4340998429120971
144209,0.2941764275362426
173143,0.0
825573,0.2690602723344351
181241,0.12157615708156165
132439,0.3194820515403789
610407,0.3632088282654002
563418,0.0
56864,0.2822877252148434
65236,0.0
119096,0.049933773675351435
670778,0.1661512361966853
457565,0.3120834801706232
296122,0.3435143899121316
637717,0.1046923983053678
124775,0.26728896941537955
217129,0.31720282408974004
230870,0.0
750332,0.0
464281,0.3333333333333333
704201,0.4282053974142511
1031137,0.4123721491025176
877181,0.4960335141712955
491039,0.17716193322873575
978750,0.32468525066827475
654311,0.3985012207971776
78412,0.14474773342177685
822,0.17755554444107574
973662,0.2818253463271334
435894,0.17511319916128248
75072,0.4997672390701445
599023,0.3998328535285743
610185,0.0
274898,0.02541902860716954
522953,0.3629021293110869
442752,0.0377343805668839
811092,0.33428063340956465
294795,0.03855794074766238
370798,0.20701648138858933
523796,0.44645681453598
374910,0.0
155188,0.11448617645565283
108322,0.0
205644,0.0
900157,0.21124351779778014
715749,0.22135274102984928
323574,0.4273628054497116
48240,0.4716515664760054
163801,0.0
818022,0.4743445924266846
26164,0.4302132283624052
1027625,0.34645313983391435
544591,0.2300119809819619
195357,0.0
568583,0.3509205217560468
794767,0.3253986258278572
402122,0.0
77934,0.0
587772,0.3356992757939874
921333,0.4348386647333925
850075,0.0
432204,0.21996523284636574
480828,0.13762260286387773
141949,0.0438792084098316
776253,0.4199948882438085
410240,0.3621218017674188
560063,0.2991468414075679
500606,0.4699732961089727
724994,0.4874151274787311
824504,0.08398033384559328
492665,0.369604697079605
57916,0.11173849627685688
281327,0.495069053800405
453218,0.21701942241275415
520159,0.3266412659739726
345095,0.0
21079,0.0
821325,0.5
336192,0.0
701205,0.0
142450,0.0
482500,0.03673799123275757
972293,0.0
4808,0.0
200298,0.35807156671485285
791426,0.3184656837074296
868495,0.4802045367634391
869718,0.3390165866621451
773421,0.251668461436921
61579,0.2501201657076043
1005589,0.0
793706,0.3681226974095835
911274,0.3401426465718416
485187,0.29802502819214
1021014,0.4076920845118206
342642,0.3318393349647499
358026,0.4442631827272234
695819,0.19874248636359765
88347,0.2650084581032248
407593,0.0
73698,0.3330139171272522
911038,0.0
248922,0.4071326622487459
400886,0.07627144846176039
827644,0.199493676514419
919988,0.0
418990,0.4155783217404162
511072,0.17570584617877036
300363,0.4451529301611036
227437,0.35081623157782754
486643,0.4763588221223754
72192,0.12111997367087682
378268,0.4291122265152126
421159,0.4395885320507939
827192,0.4232240943413031
201101,0.3284659934213976
954774,0.3602411042045945
270761,0.4128355720079181
98013,0.17021060888569622
643674,0.1941588472987784
637115,0.07047615640665902
717958,0.1156112100068502
981616,0.4761306378010347
493539,0.2873199070771189
326514,0.06199551090770539
1027130,0.0
510013,0.4303683727306597
175592,0.39314148240907604
312772,0.3849877820619799
419978,0.21713623635972631
138191,0.2737467009302249
696677,0.28006565007258266
326244,0.04428498619668441
111122,0.2978344385724649
780434,0.4403616413636558
625912,0.07770325439617913
16244,0.4822110544458792
839063,0.0
687385,0.1725332892281155
608161,0.4427145421442023
961380,0.3477988348282614
691596,0.23355892682213625
761850,0.3050590525895716
475988,0.1993117484931464
80424,0.2
962324,0.3656276206130861
928100,0.18999095403235006
553936,0.34558581770046937
977572,0.33520072235322684
473489,0.0
605679,0.027618428321301024
385763,0.43103632759003263
153515,0.0
301973,0.2855983480724851
478062,0.1569816510415158
490506,0.0
789363,0.2470319867214185
583731,0.43725298852822775
283067,0.3570759422250846
301721,0.4248780857754236
595484,0.2088765163918201
469004,0.4833149894170832
101360,0.4153959525062962
824770,0.0
503398,0.0
128436,0.3372836891972216
622661,0.06142400922873624
820340,0.3954262817693391
1047025,0.0
479501,0.37769349450766493
260705,0.3973130995118038
257546,0.25496223165728904
1007851,0.35359065635074033
299194,0.5
485130,0.0
603244,0.19898035791571803
879355,0.2617489020157868
457851,0.0
327961,0.12227888562841227
87433,0.28973959191298165
342086,0.2711674986416789
838343,0.4024702309944184
242190,0.29165514695578576
864849,0.31197933244785425
740828,0.4233535853318366
889419,0.4305464350063184
894605,0.4615300232622486
293330,0.36742799704603496
222828,0.41918629630052173
914602,0.4514704283001142
338026,0.08216622501502234
861885,0.11420867980192476
670382,0.22996610611476045
658659,0.0
483772,0.4981974692262126
989705,0.3898800047732709
419015,0.30619293804804704
5588,0.4991746240869759
470224,0.3914087244544899
917878,0.026041967762350744
112223,0.4822698127633727
81361,0.0
362218,0.10352496370522388
5065,0.13576255518041164
614236,0.4676779553524752
399341,0.4317838116188714
390082,0.039709961040509834
641814,0.15697222555006618
718819,0.4793696365736702
181767,0.4984906087906149
352414,0.0
287143,0.3730062931340364
154890,0.0
476872,0.0
390204,0.08056911260146837
917544,0.3083624593247908
5914,0.394837183905377
394585,0.18179051602206087
232118,0.04369815971831427
226990,0.26411233121897176
503948,0.12265342538192416
57293,0.09579686295029184
211347,0.09197855359855807
987551,0.494776519833912
559369,0.4399491871667383
751036,0.4259470695820349
462264,0.2
615207,0.4034070576869479
18272,0.047439196994473735
569163,0.3737044579080443
983057,0.3845420979365726
140124,0.04801588231425993
215326,0.17826998465656033
250037,0.02971427988735938
913401,0.16047202850910808
923260,0.3802880976277886
917635,0.4164318186564914
725378,0.05624367850633147
499146,0.4563574467888023
950057,0.4101804977426965
646906,0.09860757815120992
726905,0.0
660705,0.16572308251519713
1040663,0.3587382319045783
158391,0.4413018853915795
1021918,0.13895909119592592
640535,0.07931982659382343
107462,0.2
927669,0.4007299678670753
792134,0.4799488065116391
845433,0.41067024099710464
371586,0.3324986053962145
757887,0.3674013130016634
1007776,0.4428782450606867
255193,0.33030070470376643
690465,0.3938252753793485
499564,0.1281433582918605
436806,0.30204474611882043
509568,0.0
371697,0.07277825433876225
672859,0.1630363904424902
602964,0.1779179036276217
260038,0.1296645446345546
894001,0.03954442506166665
182466,0.4757307803608749
321712,0.13989865651069844
888698,0.4123714268451554
282693,0.4873533059969911
859204,0.4956938915859483
422210,0.26920368914095555
911149,0.2429913974198297
87070,0.1830629736631616
653821,0.4148744711047983
326858,0.0
331067,0.05384506045924692
524638,0.1329348259095553
919260,0.2640262784988709
263940,0.07775186166899686
638213,0.28188030154317195
827002,0.4269732735369397
469560,0.4361507012973763
41375,0.0
969992,0.38292918927069264
323797,0.0
552947,0.0
561000,0.28184921165022003
922098,0.464550491204719
362363,0.23229748336934306
885452,0.32870128541367205
81059,0.42541928038149696
235507,0.0
762058,0.07692307692307693
557472,0.14879656623184026
1037142,0.3919726611496062
26428,0.22060386648171731
718174,0.4351437544233339
170704,0.290407439650622
662590,0.2706094038136121
634540,0.29580700329463466
14863,0.4415859778017159
315630,0.19556872484168636
423552,0.33603141746073806
335277,0.0
17345,0.0
83598,0.0
978275,0.2531746834901946
412568,0.2519699483607098
253565,0.3430910488932104
869330,0.0
12767,0.349325761383084
686743,0.4758945578747828
382562,0.4881073225378118
633260,0.4611377097994946
901006,0.26623108702047266
589988,0.4101752637551399
657459,0.10014535484258466
273699,0.12355253033162447
239991,0.4012023345830561
154360,0.3089898286005112
349763,0.2600939956630688
227683,0.0
854997,0.3624874673132411
775279,0.0
575205,0.11843366540780476
224255,0.2589567854734869
866943,0.12545711973177898
291406,0.18188318700651646
229836,0.446928931995865
295981,0.4660672423686295
319222,0.19050563493046
438924,0.12366027582086515
121949,0.26868540601770113
654603,0.2525313539962402
144964,0.3922531682253942
871411,0.29518396781672623
240753,0.0
1011758,0.3769753293672966
760699,0.2182670422178425
394821,0.3265698369161996
154812,0.03636731565172889
121697,0.4658036855022779
993249,0.3573145259978684
31122,0.3438523339766573
572195,0.4272488229273709
586523,0.0
207552,0.4899510024501736
770201,0.4311596258760828
329678,0.15498898227078328
191645,0.2285480090461708
648681,0.12599340474704335
503687,0.4102475737079936
583030,0.35137005539787297
512051,0.334423627565688
767539,0.3997807549414066
519132,0.3600246876134505
906247,0.3042397776206357
997044,0.2656870303182916
630960,0.06712812775974786
465225,0.07079121505451587
395818,0.01879143342364521
372619,0.3102636803031527
320868,0.3118924109360188
212656,0.08515060354246719
585394,0.2460097216549036
92444,0.19451539282326866
954455,0.36190499955772654
466127,0.4583766056337224
716266,0.34933506688082594
45681,0.2674054212246821
487955,0.3518559700176486
1033333,0.3944356959718599
657908,0.3530254044615889
946179,0.4556926859910139
726845,0.1985912814121176
631694,0.4230496860593167
992340,0.16258191451820636
517847,0.487078498850861
720510,0.0013563944922808284
791785,0.0
312046,0.3814384907178232
418318,0.3773087478325281
20247,0.23291704273604874
977491,0.0
116744,0.3626342468584856
41257,0.049226371426809516
827659,0.0
665767,0.0
92922,0.0
733083,0.19144803877252076
519869,0.5
441129,0.16945551042368726
909050,0.0695286758447894
805689,0.4089757267311269
1046673,0.494523993042235
32179,0.4705927004962918
814583,0.01404000872619332
671616,0.20241061214259293
23329,0.3083700945919961
992692,0.4788757470016583
206327,0.4517160760110686
277724,0.17684116882009213
868061,0.4378757868691092
952306,0.4019598266535154
727969,0.3808808421317556
23789,0.3150183668143163
233980,0.0
94520,0.4081491892293149
680564,0.0406103026091876
122674,0.4906115712029202
435137,0.20321675904402894
478889,0.0
961216,0.2460067856650449
227840,0.3729345462306768
625937,0.15096211846750635
29017,0.4617747126814456
288991,0.4113373357027818
757183,0.38833963297856006
619408,0.31129531588467385
130287,0.18385837083463774
927767,0.4826059039222898
378732,0.0
705808,0.0
493638,0.3541205866912356
795925,0.2634692095206572
326247,0.18968602273722596
661324,0.2788707529530093
928070,0.4075045884567255
346544,0.1974587321824904
841013,0.17682683576097907
597975,0.08786302027879896
791995,0.4712768996414999
802576,0.27779916389195913
1037994,0.0
858935,0.4396512268094749
523401,0.3991417628107247
744071,0.0
966107,0.2596186320369757
815737,0.4365493652018104
992927,0.1716440513868515
803147,0.17394066026996333
272474,0.4256993147972772
270517,0.0
429378,0.3732621833633844
618516,0.4302581606702139
397355,0.22675908111362686
850801,0.10671193131306322
963373,0.4289136119737379
912948,0.3240096184534261
801044,0.11025801222355967
409892,0.4621603848302187
9791,0.3068191723236086
454655,0.3726361930295681
377164,0.4369728977395945
593653,0.1513224581571645
677458,0.0
482799,0.3600772832314633
118101,0.2793624417723191
296603,0.3744019828896405
19722,0.0
981712,0.29932572111980404
97072,0.2293445666985325
755269,0.27450554502015484
555370,0.4500414356920715
29094,0.4257603927544109
311762,0.21979943792870896
1034772,0.18178594334901896
960711,0.31348433572684625
98775,0.4163846884285725
918239,0.2972363382292164
833749,0.4808322264959563
153903,0.4247734008386402
221872,0.14024741739684682
203267,0.1844617188866093
21059,0.0
479323,0.09601801731060468
918972,0.0
355452,0.267909515180178
29629,0.09651450640652108
459,0.15370731460855425
374973,0.12905266473383722
794654,0.27896870694957376
595666,0.30650886032162605
58295,0.4886374714813776
311069,0.378255236844068
587011,0.30442861754739603
219189,0.4094985358174693
423594,0.35061525579617897
1005393,0.35752882429979177
827852,0.3632356510218228
634836,0.3557920260436489
482826,0.1734704594699443
895410,0.08044310682009702
1004009,0.3195598586454708
393593,0.03992748293731697
555931,0.0
924752,0.4995581628830485
467518,0.4651497328079654
416933,0.43915241100028224
504408,0.2
397279,0.19626724424555006
739771,0.058892831537521374
466107,0.377880426594845
899298,0.07672418126610056
280425,0.31272658340582216
223842,0.1858430888309548
440545,0.4419068587544469
505927,0.0
1018234,0.4511753231670644
451562,0.1889963759074801
255854,0.0
232052,0.2282152286032145
308202,0.3612080059784599
637882,0.4092299649932375
823296,0.15149813873201504
870216,0.4478276719435744
270983,0.22129395549167674
1010581,0.4
891564,0.07636931956253316
444977,0.2908740453401608
10149,0.4625760961464446
484457,0.10747156513616872
169853,0.0
994434,0.35223684335559463
829452,0.3398276859924237
83941,0.0
129181,0.27607530641287736
59463,0.12249340741351634
965541,0.35948036972681835
940909,0.3983668537085234
1049769,0.0
1038114,0.14077176036580327
38910,0.4200826277218754
640388,0.3138704003305049
709719,0.38217374958568334
563996,0.4526150481918018
607140,0.2692996880575321
769307,0.44731788836908415
281439,0.11717756085666467
525728,0.44064877749665
690707,0.07661069913426101
782679,0.3518932630031552
1043461,0.4462675892306278
737540,0.4886230174381221
168335,0.0
355597,0.4723634085708218
437742,0.3256818993429105
310792,0.06311188946785977
1018537,0.2984082098810609
770872,0.2496613052191143
144510,0.13859613045711272
73686,0.12724818806086996
604871,0.2315143471875993
926395,0.2181183737500736
516903,0.0
549426,0.2541116373201933
52119,0.3890029547154832
456605,0.381637077018484
806645,0.11143794119667896
809491,0.15188344277661053
176052,0.0917695864865232
1009620,0.23791546431050656
281196,0.3503859331414296
331963,0.21353348204239428
677880,0.09091917145519034
66874,0.0
946875,0.1661838382196785
410484,0.2264809779326317
71838,0.3783335885856366
217685,0.0
234654,0.3099704974846243
826925,0.5
134190,0.21092225991111244
281315,0.3518271040916057
672787,0.052441146167388764
651360,0.3776682143831617
135921,0.0
1020783,0.2981459855767722
440730,0.3028925544203621
221053,0.0
531864,0.0
1051267,0.0
965315,0.4849910411518248
879276,0.4684406865007248
981772,0.3983674200079606
691806,0.0
441122,0.10017297132351896
751203,0.30801071178019906
412312,0.0
611679,0.12320061618813527
439159,0.4905140276000743
237687,0.07950835732989646
656371,0.42125228132458
599592,0.3978697498600773
736406,0.0
309807,0.14526835454132286
206589,0.14975680660907767
667808,0.3649778106754543
454156,0.495891898752221
499343,0.4678088218152757
790434,0.2693204077591536
917697,0.3786118815007072
361707,0.4487089750619861
503472,0.2818926953602148
232341,0.409091118743953
605865,0.4576803042845418
805200,0.02537014722200796
152777,0.0
845155,0.3683026557545875
759314,0.4398929627713325
925164,0.40468983662138186
395157,0.33735360026282224
595342,0.026751005887864897
666199,0.0
407183,0.3534841016502366
572214,0.1373153377467791
598932,0.037676210385968086
682721,0.31146582969070985
165024,0.0
165907,0.4686528694056152
192744,0.4860661717080447
87037,0.048632642224102615
805777,0.03156326156102845
702893,0.3559616564626605
1047839,0.4353727593887785
437487,0.4714616200213256
191230,0.0
160924,0.4429014524859425
490637,0.18570792400027086
1018435,0.04945345593480528
435351,0.3692565390774537
223583,0.4330045316787154
215202,0.4721375173523246
838312,0.2391273691118241
685425,0.1197883686732016
126419,0.27998841541043296
754029,0.003330226857218364
431030,0.4418454370401164
119881,0.2415657291515007
11000,0.4658740610560832
803679,0.18871954244304973
454975,0.4086733816737538
916756,0.04231807456017828
423270,0.4469393493130369
830310,0.4414661114402549
290320,0.2876301642511553
919792,0.22038909172344448
21086,0.3391519698736039
43474,0.3922964117103084
